range,surface_offset_mm,z_shift_mm,piece,rmse_mm,mae_mm,max_error_mm,points,winner
full,0.15000000000000002,0.24999999999999983,Bishop,0.2623144340464414,0.22903693986279441,0.7278209999999987,234,1
full,0.15000000000000002,0.24999999999999983,Queen,0.4045213095721937,0.32456864235030797,1.299249999999999,236,0
full,0.15000000000000002,0.2999999999999999,Pawn,1.248553543218734,1.0148797001780256,1.8986598613033987,236,0
full,0.15000000000000002,0.2999999999999999,Bishop,0.29209826255216725,0.2517080485085031,0.8127254139678168,233,1
full,0.15000000000000002,0.2999999999999999,Queen,0.4342889043357016,0.3490270358421571,1.299249999999999,236,0
full,0.17500000000000002,-0.3,Pawn,1.6077760152070504,1.3549758539022678,2.3366598613033993,232,0
full,0.17500000000000002,-0.3,Bishop,0.21575795368928152,0.14540056706674825,1.1772483897085646,232,0
full,0.17500000000000002,-0.3,Queen,0.18350887275742792,0.11464096493616702,1.1279999999999966,232,1
full,0.17500000000000002,-0.25,Pawn,1.5801865014895957,1.328573799981031,2.2935510536327026,233,0
full,0.17500000000000002,-0.25,Bishop,0.19180045594488138,0.12814195870166348,1.3075848082566548,232,0
full,0.17500000000000002,-0.25,Queen,0.17828390164601457,0.11883414033705272,1.0137130036794346,232,1
full,0.17500000000000002,-0.2,Pawn,1.5508075641395422,1.3000178888640601,2.2666598613033955,233,0
full,0.17500000000000002,-0.2,Bishop,0.16524334902379795,0.11219897665667618,1.054248389708567,233,1
full,0.17500000000000002,-0.2,Queen,0.1791333070110614,0.13078095584093455,0.945999999999998,233,0
full,0.17500000000000002,-0.15000000000000002,Pawn,1.5232429087333947,1.273767929040941,2.223551053632699,234,0
full,0.17500000000000002,-0.15000000000000002,Bishop,0.15010346067308844,0.0999161216823826,1.1613348082566528,233,1
full,0.17500000000000002,-0.15000000000000002,Queen,0.18740082120258914,0.14662547568324258,0.831713003679436,233,0
full,0.17500000000000002,-0.10000000000000003,Pawn,1.4938183860818657,1.2453340517321627,2.1976598613034,234,0
full,0.17500000000000002,-0.10000000000000003,Bishop,0.13735025819317467,0.09777564169846514,0.9079983897085597,234,1
full,0.17500000000000002,-0.10000000000000003,Queen,0.20179641729022327,0.1629686068840442,0.6980000000000004,234,0
full,0.17500000000000002,-0.050000000000000044,Pawn,1.4663115132688525,1.2190987608486277,2.1545510536327033,235,0
full,0.17500000000000002,-0.050000000000000044,Bishop,0.1378383259048402,0.10182732443837623,0.9793348082566595,234,1
full,0.17500000000000002,-0.050000000000000044,Queen,0.22128956832931018,0.17975955484698897,0.6980000000000004,234,0
full,0.17500000000000002,-5.551115123125783e-17,Pawn,1.4368743011923235,1.1906305025758555,2.129659861303395,235,0
full,0.17500000000000002,-5.551115123125783e-17,Bishop,0.1410699901185866,0.11340920467675884,0.7259983897085611,235,1
full,0.17500000000000002,-5.551115123125783e-17,Queen,0.2433010684987091,0.19607937876964424,0.7837543790720609,235,0
full,0.17500000000000002,0.04999999999999993,Pawn,1.4094558999618287,1.1645517322009635,2.0865510536326983,236,0
full,0.17500000000000002,0.04999999999999993,Bishop,0.15576708577771395,0.12715145482731033,0.7313348082566566,235,1
full,0.17500000000000002,0.04999999999999993,Queen,0.2692112695695165,0.2131332333056879,0.945999999999998,235,0
full,0.17500000000000002,0.09999999999999992,Pawn,1.380118980514146,1.1359934860096383,2.060659861303396,236,0
full,0.17500000000000002,0.09999999999999992,Bishop,0.16755188298748264,0.1418930869738366,0.5184754139678116,235,1
full,0.17500000000000002,0.09999999999999992,Queen,0.2966081244431569,0.2326127828519829,0.9657543790720595,236,0
full,0.17500000000000002,0.1499999999999999,Pawn,1.351328569176833,1.1076082284279676,2.017551053632703,236,0
full,0.17500000000000002,0.1499999999999999,Bishop,0.1885354479201251,0.1610493260109664,0.5565709999999964,235,1
full,0.17500000000000002,0.1499999999999999,Queen,0.3259609681270255,0.2545515620980863,1.1279999999999966,236,0
full,0.17500000000000002,0.1999999999999999,Pawn,1.3222409504900967,1.0792292527706429,1.9916598613034004,236,0
full,0.17500000000000002,0.1999999999999999,Bishop,0.21251012293015084,0.18176790727556003,0.6647254139678136,234,1
full,0.17500000000000002,0.1999999999999999,Queen,0.3557313542072965,0.27856897757991345,1.1279999999999966,236,0
full,0.17500000000000002,0.24999999999999983,Pawn,1.2935106198811674,1.0506343565240808,1.9485510536327038,236,0
full,0.17500000000000002,0.24999999999999983,Bishop,0.24316523989960806,0.2066010424268967,0.7028209999999984,234,1
full,0.17500000000000002,0.24999999999999983,Queen,0.38609700773712663,0.3025804008628682,1.2742499999999986,236,0
full,0.17500000000000002,0.2999999999999999,Pawn,1.264453946363223,1.0221528442458223,1.923659861303399,236,0
full,0.17500000000000002,0.2999999999999999,Bishop,0.27348425146869043,0.22989750258575606,0.7877254139678165,233,1
full,0.17500000000000002,0.2999999999999999,Queen,0.41619506982578314,0.3271674680455468,1.2742499999999986,236,0
full,0.2,-0.3,Pawn,1.6241402170692123,1.3645995176953707,2.361659861303398,232,0
full,0.2,-0.3,Bishop,0.21752395958249168,0.14304588595562484,1.152248389708566,232,0
full,0.2,-0.3,Queen,0.1716901878457186,0.10169936271184635,1.102999999999998,232,1
full,0.2,-0.25,Pawn,1.5965595866265385,1.3380412677921891,2.318551053632701,233,0
full,0.2,-0.25,Bishop,0.1916419805586354,0.12485828881771488,1.2825848082566562,232,0
full,0.2,-0.25,Queen,0.1635248572303447,0.10039108656312701,0.988713003679436,232,1
full,0.2,-0.2,Pawn,1.5671572002031213,1.3094853566752183,2.291659861303394,233,0
full,0.2,-0.2,Bishop,0.16243184501476884,0.10802545934786219,1.0292483897085685,233,0
full,0.2,-0.2,Queen,0.16194325704524393,0.10781721205963696,0.9209999999999994,233,1
full,0.2,-0.15000000000000002,Pawn,1.539602043245844,1.2828819888700003,2.2485510536326974,234,0
full,0.2,-0.15000000000000002,Bishop,0.14417832364978733,0.09187503856881764,1.1363348082566542,233,1
full,0.2,-0.15000000000000002,Queen,0.16856095041035746,0.12165841126182389,0.8067130036794374,233,0
full,0.2,-0.10000000000000003,Pawn,1.5101548740309123,1.2544481115612225,2.2226598613033985,234,0
full,0.2,-0.10000000000000003,Bishop,0.1275241430680358,0.08365719223982558,0.8829983897085611,234,1
full,0.2,-0.10000000000000003,Queen,0.1822041813103313,0.13796860688404547,0.6730000000000018,234,0
full,0.2,-0.050000000000000044,Pawn,1.482657808953755,1.2279122782790646,2.179551053632702,235,0
full,0.2,-0.050000000000000044,Bishop,0.12481118733040915,0.0834773024842861,0.954334808256661,234,1
full,0.2,-0.050000000000000044,Queen,0.20150954148383002,0.15475955484699025,0.6730000000000018,234,0
full,0.2,-5.551115123125783e-17,Pawn,1.4531984551600439,1.1995993961928766,2.1546598613033936,235,0
full,0.2,-5.551115123125783e-17,Bishop,0.12498631053512395,0.09245570776189083,0.7009983897085625,235,1
full,0.2,-5.551115123125783e-17,Queen,0.22364355790885593,0.1710793787696455,0.7587543790720623,235,0
full,0.2,0.04999999999999993,Pawn,1.4257898430555824,1.173164825421302,2.111551053632697,236,0
full,0.2,0.04999999999999993,Bishop,0.13845150809558537,0.10518153404827282,0.7063348082566581,235,1
full,0.2,0.04999999999999993,Queen,0.24991951478170268,0.18834599926313594,0.9209999999999994,235,0
full,0.2,0.09999999999999992,Pawn,1.396430006016491,1.144791771632737,2.0856598613033945,236,0
full,0.2,0.09999999999999992,Bishop,0.14869718282636984,0.12007200592605743,0.493475413967813,235,1
full,0.2,0.09999999999999992,Queen,0.2777527315925342,0.20855635160541713,0.9407543790720609,236,0
full,0.2,0.1499999999999999,Pawn,1.3676041198497997,1.1160094572415267,2.0425510536327014,236,0
full,0.2,0.1499999999999999,Bishop,0.16960964944078497,0.13827222126743627,0.5714282161900588,235,1
full,0.2,0.1499999999999999,Queen,0.30755214285393395,0.231901568647091,1.102999999999998,236,0
full,0.2,0.1999999999999999,Pawn,1.3384917554962295,1.087630481584202,2.016659861303399,236,0
full,0.2,0.1999999999999999,Bishop,0.193758034951887,0.1595774286430825,0.639725413967815,234,1
full,0.2,0.1999999999999999,Queen,0.3377174758050511,0.2565362851954478,1.102999999999998,236,0
full,0.2,0.24999999999999983,Pawn,1.3097266164261763,1.0586964412698432,1.9735510536327023,236,0
full,0.2,0.24999999999999983,Bishop,0.22516617304063113,0.18448219624048667,0.6778209999999998,234,1
full,0.2,0.24999999999999983,Queen,0.36844851590028677,0.2809242228967675,1.24925,236,0
full,0.2,0.2999999999999999,Pawn,1.2806449994682365,1.030402344245822,1.9486598613033976,236,0
full,0.2,0.2999999999999999,Bishop,0.25596069349957906,0.20850796237947505,0.7880953999999925,233,1
full,0.2,0.2999999999999999,Queen,0.398848116286731,0.3056743828128725,1.24925,236,0
full,0.225,-0.3,Pawn,1.6407221502521985,1.3743799627869278,2.3866598613033982,232,0
full,0.225,-0.3,Bishop,0.22210774728654756,0.14195916035849077,1.129285965333791,232,0
full,0.225,-0.3,Queen,0.16287889619067927,0.09196291397748195,1.0779999999999976,232,1
full,0.225,-0.25,Pawn,1.6131539442372764,1.3479070035194287,2.3435510536327016,233,0
full,0.225,-0.25,Bishop,0.1947200105900994,0.12285326419046251,1.2575848082566559,232,0
full,0.225,-0.25,Queen,0.15147807854037187,0.08690441418094892,0.9637130036794357,232,1
full,0.225,-0.2,Pawn,1.5837327045005276,1.3190347128983944,2.3166598613033944,233,0
full,0.225,-0.2,Bishop,0.16344064412869602,0.10473269338835003,1.0042483897085681,233,0
full,0.225,-0.2,Queen,0.14701188837683946,0.08808427075822614,0.895999999999999,233,1
full,0.225,-0.15000000000000002,Pawn,1.5561908443783445,1.2925056915385762,2.2735510536326977,234,0
full,0.225,-0.15000000000000002,Bishop,0.14245606029540542,0.08731527036007099,1.1113348082566539,233,1
full,0.225,-0.15000000000000002,Queen,0.151514092476841,0.09802164074932304,0.7817130036794371,233,0
full,0.225,-0.10000000000000003,Pawn,1.5267259467639946,1.2637567867748976,2.247659861303399,234,0
full,0.225,-0.10000000000000003,Bishop,0.12210536722332019,0.07403042017736758,0.8579983897085608,234,1
full,0.225,-0.10000000000000003,Queen,0.16408818770029043,0.11313135201219635,0.6480000000000015,234,0
full,0.225,-0.050000000000000044,Pawn,1.4992427765236387,1.2372685183830936,2.204551053632702,235,0
full,0.225,-0.050000000000000044,Bishop,0.11578540874136027,0.06758721230823782,0.9293348082566606,234,1
full,0.225,-0.050000000000000044,Queen,0.18301124983637979,0.12975955484698995,0.6480000000000015,234,0
full,0.225,-5.551115123125783e-17,Pawn,1.4697665606252412,1.2086419493843659,2.179659861303394,235,0
full,0.225,-5.551115123125783e-17,Bishop,0.11221592369314862,0.07318002160181118,0.6759983897085622,235,1
full,0.225,-5.551115123125783e-17,Queen,0.2051523142829479,0.1460793787696452,0.733754379072062,235,0
full,0.225,0.04999999999999993,Pawn,1.4423721500305389,1.1821953466950288,2.1365510536326973,236,0
full,0.225,0.04999999999999993,Bishop,0.12379117567985992,0.08458011531348208,0.6813348082566577,235,1
full,0.225,0.04999999999999993,Queen,0.2317214277407505,0.16371231482616913,0.895999999999999,235,0
full,0.225,0.09999999999999992,Pawn,1.4129950895282795,1.153690076717483,2.110659861303395,236,0
full,0.225,0.09999999999999992,Bishop,0.13190174702537627,0.09874941604751084,0.46847541396781267,235,1
full,0.225,0.09999999999999992,Queen,0.2599361081661045,0.18539645648564837,0.9157543790720606,236,0
full,0.225,0.1499999999999999,Pawn,1.3841398612086806,1.1247963912434196,2.0675510536327018,236,0
full,0.225,0.1499999999999999,Bishop,0.15244425618700555,0.11649167221183068,0.5964282161900591,235,1
full,0.225,0.1499999999999999,Queen,0.2901311572475191,0.21010975936304105,1.0779999999999976,236,0
full,0.225,0.1999999999999999,Pawn,1.3550089401586263,1.096305080766623,2.0416598613033994,236,0
full,0.225,0.1999999999999999,Bishop,0.1765610372337145,0.1377524368992202,0.6147254139678147,234,1
full,0.225,0.1999999999999999,Queen,0.320642153439177,0.23498539487802653,1.0779999999999976,236,0
full,0.225,0.24999999999999983,Pawn,1.3262156294528282,1.0674317631473063,1.9985510536327027,236,0
full,0.225,0.24999999999999983,Bishop,0.20861514103269813,0.16288787403617513,0.6528209999999994,234,1
full,0.225,0.24999999999999983,Queen,0.3516926475698406,0.2597325474282682,1.2242499999999996,236,0
full,0.225,0.2999999999999999,Pawn,1.297115818596193,1.0389265196994295,1.973659861303398,236,0
full,0.225,0.2999999999999999,Bishop,0.23976679801878428,0.18763620351305016,0.8130953999999928,233,1
full,0.225,0.2999999999999999,Queen,0.3823497137224742,0.2846214167111774,1.2242499999999996,236,0
full,0.25,-0.3,Pawn,1.65751528015725,1.3843255300546509,2.4116598613033986,232,0
full,0.25,-0.3,Bishop,0.22934042342544914,0.14234463937379885,1.1542859653337914,232,0
full,0.25,-0.3,Queen,0.15758029396498174,0.0839217442031065,1.0529999999999973,232,1
full,0.25,-0.25,Pawn,1.629962816130313,1.357885544291961,2.368551053632702,233,0
full,0.25,-0.25,Bishop,0.2008858291069345,0.12229578656922557,1.2325848082566555,232,0
full,0.25,-0.25,Queen,0.14283150081253626,0.07706908091503463,0.9387130036794353,232,1
full,0.25,-0.2,Pawn,1.6005270595840058,1.3286157069160411,2.3416598613033948,233,0
full,0.25,-0.2,Bishop,0.16820102268269427,0.10284735000799491,0.9792483897085678,233,0
full,0.25,-0.2,Queen,0.13509023704852507,0.07306315470604086,0.8709999999999987,233,1
full,0.25,-0.15000000000000002,Pawn,1.5730020459895124,1.3023347513676362,2.298551053632698,234,0
full,0.25,-0.15000000000000002,Bishop,0.14508641983078066,0.08464829173649195,1.0863348082566535,233,0
full,0.25,-0.15000000000000002,Queen,0.13693153922642695,0.07757502859310911,0.7567130036794367,233,1
full,0.25,-0.10000000000000003,Pawn,1.54352404888473,1.273189998766828,2.2726598613033993,234,0
full,0.25,-0.10000000000000003,Bishop,0.12168415814824417,0.06854976128005648,0.8329983897085604,234,1
full,0.25,-0.10000000000000003,Queen,0.14799156394390667,0.08964015804594454,0.6230000000000011,234,0
full,0.25,-0.050000000000000044,Pawn,1.5160585831243691,1.2468311992341572,2.2295510536327026,235,0
full,0.25,-0.050000000000000044,Bishop,0.11173490623785055,0.05722985821566968,0.9043348082566602,234,1
full,0.25,-0.050000000000000044,Queen,0.16622316271905144,0.10487066595810071,0.6230000000000011,234,0
full,0.25,-5.551115123125783e-17,Pawn,1.4865704609552701,1.2178104668571819,2.2046598613033943,235,0
full,0.25,-5.551115123125783e-17,Bishop,0.10398677434861928,0.056991978371578524,0.6509983897085618,235,1
full,0.25,-5.551115123125783e-17,Queen,0.18817147264441303,0.12121259619987058,0.7087543790720616,235,0
full,0.25,0.04999999999999993,Pawn,1.459194353678418,1.1915173805933341,2.1615510536326976,236,0
full,0.25,0.04999999999999993,Bishop,0.11282592901661366,0.06594881129136333,0.6563348082566574,235,1
full,0.25,0.04999999999999993,Queen,0.21489503549338224,0.140288337908934,0.8709999999999987,235,0
full,0.25,0.09999999999999992,Pawn,1.4298054008706376,1.1626196174213463,2.1356598613033952,236,0
full,0.25,0.09999999999999992,Bishop,0.11804782740988434,0.07846431682688838,0.4585707620941566,235,1
full,0.25,0.09999999999999992,Queen,0.24338648432065255,0.1639422436632842,0.8907543790720602,236,0
full,0.25,0.1499999999999999,Pawn,1.400926579854714,1.133741249701694,2.092551053632702,236,0
full,0.25,0.1499999999999999,Bishop,0.13769919863743862,0.09602135174710823,0.6214282161900595,235,1
full,0.25,0.1499999999999999,Queen,0.2738865754970892,0.18900131270810094,1.0529999999999973,236,0
full,0.25,0.1999999999999999,Pawn,1.3717828823426212,1.1050295448742702,2.0666598613033997,236,0
full,0.25,0.1999999999999999,Bishop,0.16141692485508927,0.11729201743533253,0.5897254139678143,234,1
full,0.25,0.1999999999999999,Queen,0.304663236476097,0.2140410813187042,1.0529999999999973,236,0
full,0.25,0.24999999999999983,Pawn,1.342967602675047,1.076330068232052,2.023551053632703,236,0
full,0.25,0.24999999999999983,Bishop,0.1938833377431428,0.14203804772439035,0.6278209999999991,234,1
full,0.25,0.24999999999999983,Queen,0.3359629858187421,0.23895288641131873,1.1992499999999993,236,0
full,0.25,0.2999999999999999,Pawn,1.3138558821430704,1.0476509838070767,1.9986598613033983,236,0
full,0.25,0.2999999999999999,Bishop,0.22518960510550998,0.1674136369894447,0.8380953999999932,233,1
full,0.25,0.2999999999999999,Queen,0.366814377174399,0.26384175569422796,1.1992499999999993,236,0
full,0.275,-0.3,Pawn,1.674513252733861,1.403722081778789,2.436659861303399,232,0
full,0.275,-0.3,Bishop,0.23898160646632152,0.15898338713297075,1.1792859653337917,232,0
full,0.275,-0.3,Queen,0.15615237195728435,0.09355118198561742,1.027999999999997,232,1
full,0.275,-0.25,Pawn,1.6469796343994783,1.3773061451503303,2.3935510536327023,233,0
full,0.275,-0.25,Bishop,0.20986745852502384,0.1377982499573325,1.2075848082566552,232,0
full,0.275,-0.25,Queen,0.13822469739681137,0.0854373043420458,0.913713003679435,232,1
full,0.275,-0.2,Pawn,1.6175334486855886,1.3482468797110683,2.366659861303395,233,0
full,0.275,-0.2,Bishop,0.17640953463405956,0.11715860319634869,0.9542483897085674,233,0
full,0.275,-0.2,Queen,0.12702853603631398,0.07943280521360127,0.8459999999999983,233,1
full,0.275,-0.15000000000000002,Pawn,1.5900285938458467,1.321992871025756,2.3235510536326984,234,0
full,0.275,-0.15000000000000002,Bishop,0.15184337102336393,0.09839098408664107,1.0613348082566532,233,0
full,0.275,-0.15000000000000002,Queen,0.12567407310482262,0.07896144951617388,0.7317130036794364,233,1
full,0.275,-0.10000000000000003,Pawn,1.5605418489898324,1.292848118424948,2.2976598613033996,234,0
full,0.275,-0.10000000000000003,Bishop,0.12631052206270052,0.0812863261054667,0.8079983897085601,234,1
full,0.275,-0.10000000000000003,Queen,0.1346405312465794,0.08619990627905087,0.5980000000000008,234,0
full,0.275,-0.050000000000000044,Pawn,1.5330976328896437,1.2667248162554343,2.254551053632703,235,0
full,0.275,-0.050000000000000044,Bishop,0.11319504258826303,0.06664855757749251,0.8793348082566599,234,1
full,0.275,-0.050000000000000044,Queen,0.1517140800386527,0.09867808951042652,0.5980000000000008,234,0
full,0.275,-5.551115123125783e-17,Pawn,1.5036022506093085,1.2377040838784588,2.2296598613033947,235,0
full,0.275,-5.551115123125783e-17,Bishop,0.10141047750876049,0.06193595396784758,0.6259983897085615,235,1
full,0.275,-5.551115123125783e-17,Queen,0.17314599094026048,0.11450281857756052,0.6837543790720613,235,0
full,0.275,0.04999999999999993,Pawn,1.4762482529812637,1.2115416602543512,2.186551053632698,236,0
full,0.275,0.04999999999999993,Bishop,0.10670110280930548,0.06660624419112557,0.6464282161900599,235,1
full,0.275,0.04999999999999993,Queen,0.19978721802255572,0.1350354867390531,0.8459999999999983,235,0
full,0.275,0.09999999999999992,Pawn,1.4468523925012735,1.1826438970823632,2.1606598613033956,236,0
full,0.275,0.09999999999999992,Bishop,0.10827053266720989,0.07632631817560512,0.48357076209415695,235,1
full,0.275,0.09999999999999992,Queen,0.22837946749082705,0.15943013349379262,0.8657543790720599,236,0
full,0.275,0.1499999999999999,Pawn,1.4179553620971526,1.1538683683457618,2.1175510536327025,236,0
full,0.275,0.1499999999999999,Bishop,0.1262255416561015,0.09253369963605572,0.6464282161900599,235,1
full,0.275,0.1499999999999999,Queen,0.2590398117457255,0.18447381329514487,1.027999999999997,236,0
full,0.275,0.1999999999999999,Pawn,1.3888042787472454,1.1251566635183385,2.0916598613034,236,0
full,0.275,0.1999999999999999,Bishop,0.14895317180342954,0.11335875397256769,0.564725413967814,234,1
full,0.275,0.1999999999999999,Queen,0.2899620402019335,0.2093800643695516,1.027999999999997,236,0
full,0.275,0.24999999999999983,Pawn,1.35997281879623,1.0965651809276145,2.0485510536327034,236,0
full,0.275,0.24999999999999983,Bishop,0.1814144984303919,0.13719881436448503,0.6464282161900599,234,1
full,0.275,0.24999999999999983,Queen,0.32141023214235825,0.23427284462548134,1.174249999999999,236,0
full,0.275,0.2999999999999999,Pawn,1.330855030133417,1.0679899668579245,2.0236598613033987,236,0
full,0.275,0.2999999999999999,Bishop,0.21256198875379995,0.16258531080918712,0.8630953999999935,233,1
full,0.275,0.2999999999999999,Queen,0.352369509208766,0.25896887433829563,1.174249999999999,236,0
full,0.30000000000000004,-0.3,Pawn,1.691709893335115,1.423265185227065,2.4616598613033993,232,0
full,0.30000000000000004,-0.3,Bishop,0.25075363734447254,0.17800678160040262,1.204285965333792,232,0
full,0.30000000000000004,-0.3,Queen,0.15869964552475255,0.10514936076007113,1.0029999999999966,232,1
full,0.30000000000000004,-0.25,Pawn,1.6641980201543978,1.3968726687554807,2.4185510536327026,233,0
full,0.30000000000000004,-0.25,Bishop,0.22132235304985517,0.15487090733008232,1.1825848082566548,232,0
full,0.30000000000000004,-0.25,Queen,0.13806265359074701,0.09461388831123847,0.8887130036794346,232,1
full,0.30000000000000004,-0.2,Pawn,1.6347452543967704,1.367882072844116,2.3916598613033955,233,0
full,0.30000000000000004,-0.2,Bishop,0.18761413536326815,0.13255958808197624,0.929248389708567,233,0
full,0.30000000000000004,-0.2,Queen,0.12358448846530688,0.08777513966651114,0.820999999999998,233,1
full,0.30000000000000004,-0.15000000000000002,Pawn,1.6072636441503951,1.341650990683876,2.348551053632699,234,0
full,0.30000000000000004,-0.15000000000000002,Bishop,0.16221205081054982,0.11292541791238886,1.0363348082566528,233,0
full,0.30000000000000004,-0.15000000000000002,Queen,0.1186916124525829,0.08468425860231003,0.706713003679436,233,1
full,0.30000000000000004,-0.10000000000000003,Pawn,1.57777223812935,1.312690269114013,2.3226598613034,234,0
full,0.30000000000000004,-0.10000000000000003,Bishop,0.13546830486596134,0.09511782531806796,0.7829983897085597,234,0
full,0.30000000000000004,-0.10000000000000003,Queen,0.12491854269946825,0.08781221412748812,0.5730000000000004,234,1
full,0.30000000000000004,-0.050000000000000044,Pawn,1.5503525652181793,1.286618433276711,2.2795510536327033,235,0
full,0.30000000000000004,-0.050000000000000044,Bishop,0.11996477008328803,0.08037351776955784,0.8543348082566595,234,1
full,0.30000000000000004,-0.050000000000000044,Queen,0.14019338193946676,0.09615959283758786,0.5730000000000004,234,0
full,0.30000000000000004,-5.551115123125783e-17,Pawn,1.5208542733246964,1.2575977008997354,2.254659861303395,235,0
full,0.30000000000000004,-5.551115123125783e-17,Bishop,0.10490434050924213,0.07167008275571074,0.6214290000000009,235,1
full,0.30000000000000004,-5.551115123125783e-17,Queen,0.1606255435483488,0.11006195018590961,0.6587543790720609,235,0
full,0.30000000000000004,0.04999999999999993,Pawn,1.4935259110753616,1.231668778898419,2.2115510536326983,236,0
full,0.30000000000000004,0.04999999999999993,Bishop,0.10625704881551185,0.07127655299594195,0.6714282161900602,235,1
full,0.30000000000000004,0.04999999999999993,Queen,0.18681538665399713,0.13085137587812373,0.820999999999998,235,0
full,0.30000000000000004,0.09999999999999992,Pawn,1.4641277973641755,1.2027710157264313,2.185659861303396,236,0
full,0.30000000000000004,0.09999999999999992,Bishop,0.10372910359146532,0.07734576211051628,0.5085707620941573,235,1
full,0.30000000000000004,0.09999999999999992,Queen,0.21523796503595788,0.15501245363405788,0.8407543790720595,236,0
full,0.30000000000000004,0.1499999999999999,Pawn,1.4352175917458327,1.174165953091525,2.142551053632703,236,0
full,0.30000000000000004,0.1499999999999999,Bishop,0.11897354927612991,0.0909175714048035,0.6714282161900602,235,1
full,0.30000000000000004,0.1499999999999999,Queen,0.24584424317237744,0.18002466075277204,1.0029999999999966,236,0
full,0.30000000000000004,0.1999999999999999,Pawn,1.4060641425785247,1.1454542482641015,2.1166598613034004,236,0
full,0.30000000000000004,0.1999999999999999,Bishop,0.1398880665065127,0.11038753300930666,0.5397254139678136,234,1
full,0.30000000000000004,0.1999999999999999,Queen,0.2767422661178542,0.20476263027252872,1.0029999999999966,236,0
full,0.30000000000000004,0.24999999999999983,Pawn,1.377221897115481,1.1169644605886315,2.0735510536327038,236,0
full,0.30000000000000004,0.24999999999999983,Bishop,0.17170233494941128,0.132866274720991,0.6714282161900602,234,1
full,0.30000000000000004,0.24999999999999983,Queen,0.3082011466743187,0.22961182767632882,1.1492499999999986,236,0
full,0.30000000000000004,0.2999999999999999,Pawn,1.3481034616901224,1.0883892465189418,2.048659861303399,236,0
full,0.30000000000000004,0.2999999999999999,Bishop,0.20224944963674366,0.15777046960747038,0.8880953999999939,233,1
full,0.30000000000000004,0.2999999999999999,Queen,0.3391544703202524,0.2541988978683914,1.1492499999999986,236,0
full,0.325,-0.3,Pawn,1.709099205088596,1.4428772541925812,2.486659861303398,232,0
full,0.325,-0.3,Bishop,0.2643720201794098,0.19865332930484725,1.2292859653337906,232,0
full,0.325,-0.3,Queen,0.1650381522905478,0.11862683177504567,0.977999999999998,232,1
full,0.325,-0.25,Pawn,1.6816117817275757,1.4165078618885272,2.443551053632701,233,0
full,0.325,-0.25,Bishop,0.2348889477418987,0.17421613576461473,1.1575848082566562,232,0
full,0.325,-0.25,Queen,0.14236054812551513,0.10588834551858238,0.863713003679436,232,1
full,0.325,-0.2,Pawn,1.6521560567721283,1.3876374376509817,2.416659861303394,233,0
full,0.325,-0.2,Bishop,0.2013151848877962,0.1498040090643625,0.9042483897085685,233,0
full,0.325,-0.2,Queen,0.12513993211974353,0.0972888827724504,0.7959999999999994,233,1
full,0.325,-0.15000000000000002,Pawn,1.624700561447497,1.3614287684616528,2.3735510536326974,234,0
full,0.325,-0.15000000000000002,Bishop,0.17555366567687924,0.1290805263225039,1.0113348082566542,233,0
full,0.325,-0.15000000000000002,Queen,0.11675369408473557,0.0931921355333479,0.6817130036794374,233,1
full,0.325,-0.10000000000000003,Pawn,1.595208327578185,1.332562063985807,2.3476598613033985,234,0
full,0.325,-0.10000000000000003,Bishop,0.1483205153131618,0.11068792826637677,0.7579983897085611,234,0
full,0.325,-0.10000000000000003,Queen,0.11971304008317855,0.09400612744461834,0.5480000000000018,234,1
full,0.325,-0.050000000000000044,Pawn,1.567816252302975,1.3065120502979866,2.304551053632702,235,0
full,0.325,-0.050000000000000044,Bishop,0.131224900288449,0.09678039932065481,0.829334808256661,234,1
full,0.325,-0.050000000000000044,Queen,0.1324432202767505,0.09843902191264012,0.5480000000000018,234,0
full,0.325,-5.551115123125783e-17,Pawn,1.5383191194750847,1.2776894594582078,2.2796598613033936,235,0
full,0.325,-5.551115123125783e-17,Bishop,0.1139111775323345,0.08608002105762966,0.6464289999999995,235,1
full,0.325,-5.551115123125783e-17,Queen,0.15123358192451972,0.10958387685761148,0.6337543790720623,235,0
full,0.325,0.04999999999999993,Pawn,1.511019652313213,1.2517958975424859,2.236551053632697,236,0
full,0.325,0.04999999999999993,Bishop,0.11156162200883424,0.08130107813525637,0.6964282161900588,235,1
full,0.325,0.04999999999999993,Queen,0.17645125359762376,0.12845823070429968,0.7959999999999994,235,0
full,0.325,0.09999999999999992,Pawn,1.4816236257370776,1.2229450125960963,2.2106598613033945,236,0
full,0.325,0.09999999999999992,Bishop,0.10510445099869191,0.081387196744781,0.5335707620941559,235,1
full,0.325,0.09999999999999992,Queen,0.204322250414014,0.15145243010813522,0.8157543790720609,236,0
full,0.325,0.1499999999999999,Pawn,1.4527049467849091,1.1945049361423716,2.1675510536327014,236,0
full,0.325,0.1499999999999999,Bishop,0.11673270102393397,0.0915062265596854,0.6964282161900588,235,1
full,0.325,0.1499999999999999,Queen,0.23457868558915912,0.17590479179532406,0.977999999999998,236,0
full,0.325,0.1999999999999999,Pawn,1.4235537999750851,1.1657932313149477,2.141659861303399,236,0
full,0.325,0.1999999999999999,Bishop,0.13490846864285075,0.10908106456482033,0.5335707620941559,234,1
full,0.325,0.1999999999999999,Queen,0.2652255247030782,0.2005144353572746,0.977999999999998,236,0
